prod1_1,category,sbu_name,statename,company_name,distname,prod2,comname,psu_pvt,statecode,orgrocd,dist,productname_org,total,distcode,comcode,code,productcode,zone_name,region_name,newcode,fiscal_year,coname,month_name,netweight_tmt,com_type,productname,prod1,entity_id,updated_at,created_at,ro
HSD,R,RETAIL,MAHARASHTRA,MPSU,MUMBAI SUBURBAN,HSD-Normal,IOCL,PSU,MH,14,MUMBAI SUBURBAN,HSD BS VI B7,1088.818008,MH21,1060,RETAILMH21,15092,WZ,WEST,MH21,2024-2025,IOCL,MAR,0,PSU,HSD,HSD,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
HSD,D,I&C,MAHARASHTRA,MPSU,PALGHAR,HSD-Normal,IOCL,PSU,MH,14,PALGHAR,HSD BS VI B7,161.978,MH01,1060,I&CMH01,15092,WZ,WEST,MH01,2024-2025,IOCL,MAR,0,PSU,HSD,HSD,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
HSD,R,RETAIL,MAHARASHTRA,MPSU,MUMBAI CITY,HSD-Normal,IOCL,PSU,MH,14,MUMBAI CITY,HSD BS VI B7,220.655,MH20,1060,RETAILMH20,15092,WZ,WEST,MH20,2024-2025,IOCL,MAR,0,PSU,HSD,HSD,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
HSD,R,RETAIL,MAHARASHTRA,MPSU,MUMBAI CITY,HSD-Branded,IOCL,PSU,MH,14,MUMBAI CITY,HSD BS VI B5 Branded,8.264,MH20,1060,RETAILMH20,15094,WZ,WEST,MH20,2024-2025,IOCL,MAR,0,PSU,HSD,HSD,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
HSD,R,RETAIL,MAHARASHTRA,MPSU,MUMBAI SUBURBAN,HSD-Branded,IOCL,PSU,MH,14,MUMBAI SUBURBAN,HSD BS VI B5 Branded,10.329,MH21,1060,RETAILMH21,15094,WZ,WEST,MH21,2024-2025,IOCL,MAR,0,PSU,HSD,HSD,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,PVT,THANA,LDO,NEL,PVT,MH,14,THANA,LDO /MLO,21333.85,MH48,1140,I&CMH48,15400,WZ,WEST,MH48,2024-2025,NEL,MAR,1507.64,PVT,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,PVT,MUMBAI CITY,LDO,NEL,PVT,MH,14,MUMBAI CITY,LDO /MLO,7372.12,MH20,1140,I&CMH20,15400,WZ,WEST,MH20,2024-2025,NEL,MAR,869.5,PVT,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,PVT,MUMBAI SUBURBAN,LDO,NEL,PVT,MH,14,MUMBAI SUBURBAN,LDO /MLO,7561.52,MH21,1140,I&CMH21,15400,WZ,WEST,MH21,2024-2025,NEL,MAR,1171.69,PVT,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,PVT,THANA,LDO,RIL,PVT,MH,14,THANA,LDO /MLO,9607.510239,MH48,1130,I&CMH48,15400,WZ,WEST,MH48,2024-2025,RIL,MAR,1133.105802,PVT,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,PVT,RAIGAD,LDO,RIL,PVT,MH,14,RAIGAD,LDO /MLO,68.25938567,MH24,1130,I&CMH24,15400,WZ,WEST,MH24,2024-2025,RIL,MAR,51.19453925,PVT,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,PVT,PALGHAR,LDO,RIL,PVT,MH,14,PALGHAR,LDO /MLO,202.21843,MH01,1130,I&CMH01,15400,WZ,WEST,MH01,2024-2025,RIL,MAR,0,PVT,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,R,I&C,MAHARASHTRA,MPSU,THANA,LDO,HPCL,PSU,MH,14,THANA,LDO /MLO,1482.081911,MH48,1050,I&CMH48,15400,WZ,WEST,MH48,2024-2025,HPCL,MAR,0,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,MPSU,THANA,LDO,HPCL,PSU,MH,14,THANA,LDO /MLO,16792.66212,MH48,1050,I&CMH48,15400,WZ,WEST,MH48,2024-2025,HPCL,MAR,1787.969283,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,MPSU,RAIGAD,LDO,HPCL,PSU,MH,14,RAIGAD,LDO /MLO,1087.883959,MH24,1050,I&CMH24,15400,WZ,WEST,MH24,2024-2025,HPCL,MAR,164.6757679,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,MPSU,MUMBAI SUBURBAN,LDO,HPCL,PSU,MH,14,MUMBAI SUBURBAN,LDO /MLO,8.532423208,MH21,1050,I&CMH21,15400,WZ,WEST,MH21,2024-2025,HPCL,MAR,0,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,MPSU,MUMBAI CITY,LDO,HPCL,PSU,MH,14,MUMBAI CITY,LDO /MLO,107.5085324,MH20,1050,I&CMH20,15400,WZ,WEST,MH20,2024-2025,HPCL,MAR,8.532423208,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,MPSU,PALGHAR,LDO,HPCL,PSU,MH,14,PALGHAR,LDO /MLO,748.2935154,MH01,1050,I&CMH01,15400,WZ,WEST,MH01,2024-2025,HPCL,MAR,34.12969283,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,O,I&C,MAHARASHTRA,MPSU,RAIGAD,LDO,IOCL,PSU,MH,14,RAIGAD,LDO /MLO,883.6467577,MH24,1060,I&CMH24,15400,WZ,WEST,MH24,2024-2025,IOCL,MAR,83.12883959,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,MPSU,THANA,LDO,BPCL,PSU,MH,14,THANA,LDO /MLO,627.9863481,MH48,1020,I&CMH48,15400,WZ,WEST,MH48,2024-2025,BPCL,MAR,18.77133106,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,MPSU,RAIGAD,LDO,BPCL,PSU,MH,14,RAIGAD,LDO /MLO,1092.150171,MH24,1020,I&CMH24,15400,WZ,WEST,MH24,2024-2025,BPCL,MAR,17.06484642,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,MPSU,MUMBAI SUBURBAN,LDO,BPCL,PSU,MH,14,MUMBAI SUBURBAN,LDO /MLO,30.71672355,MH21,1020,I&CMH21,15400,WZ,WEST,MH21,2024-2025,BPCL,MAR,0,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,O,I&C,MAHARASHTRA,MPSU,MUMBAI CITY,LDO,BPCL,PSU,MH,14,MUMBAI CITY,LDO /MLO,480.8741724,MH20,1020,I&CMH20,15400,WZ,WEST,MH20,2024-2025,BPCL,MAR,55.28116041,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,MPSU,MUMBAI CITY,LDO,BPCL,PSU,MH,14,MUMBAI CITY,LDO /MLO,209.0443686,MH20,1020,I&CMH20,15400,WZ,WEST,MH20,2024-2025,BPCL,MAR,0,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LDO,D,I&C,MAHARASHTRA,MPSU,PALGHAR,LDO,BPCL,PSU,MH,14,PALGHAR,LDO /MLO,911.6894198,MH01,1020,I&CMH01,15400,WZ,WEST,MH01,2024-2025,BPCL,MAR,52.90102389,PSU,LDO,LDO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LABFS,,I&C,MAHARASHTRA,MPSU,RAIGAD,OTHERS,HPCL,PSU,MH,14,RAIGAD,L.A.B.F.S.,51785.48938,MH24,1050,I&CMH24,15600,WZ,WEST,MH24,2024-2025,HPCL,MAR,0,PSU,LABFS,LABFS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LABFS,,I&C,MAHARASHTRA,MPSU,RAIGAD,OTHERS,BPCL,PSU,MH,14,RAIGAD,L.A.B.F.S.,43542.78921,MH24,1020,I&CMH24,15600,WZ,WEST,MH24,2024-2025,BPCL,MAR,469.4406639,PSU,LABFS,LABFS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,PVT,MUMBAI CITY,FO,RIL,PVT,MH,14,MUMBAI CITY,FURNACE OIL/TDO,604.914,MH20,1130,I&CMH20,16100,WZ,WEST,MH20,2024-2025,RIL,MAR,32.8,PVT,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,PVT,THANA,FO,RIL,PVT,MH,14,THANA,FURNACE OIL/TDO,1242.072,MH48,1130,I&CMH48,16100,WZ,WEST,MH48,2024-2025,RIL,MAR,0,PVT,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,MUMBAI SUBURBAN,FO,IOCL,PSU,MH,14,MUMBAI SUBURBAN,FURNACE OIL/TDO,63412.40765,MH21,1060,I&CMH21,16100,WZ,WEST,MH21,2024-2025,IOCL,MAR,1186.996028,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,PVT,RAIGAD,FO,RIL,PVT,MH,14,RAIGAD,FURNACE OIL/TDO,568.36,MH24,1130,I&CMH24,16100,WZ,WEST,MH24,2024-2025,RIL,MAR,0,PVT,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,THANA,FO,HPCL,PSU,MH,14,THANA,FURNACE OIL/TDO,45308.51,MH48,1050,I&CMH48,16100,WZ,WEST,MH48,2024-2025,HPCL,MAR,3509.45,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,RAIGAD,FO,HPCL,PSU,MH,14,RAIGAD,FURNACE OIL/TDO,2514.47,MH24,1050,I&CMH24,16100,WZ,WEST,MH24,2024-2025,HPCL,MAR,772.92,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,O,I&C,MAHARASHTRA,MPSU,MUMBAI SUBURBAN,FO,HPCL,PSU,MH,14,MUMBAI SUBURBAN,FURNACE OIL/TDO,194.4888066,MH21,1050,I&CMH21,16100,WZ,WEST,MH21,2024-2025,HPCL,MAR,194.4888066,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,MUMBAI SUBURBAN,FO,HPCL,PSU,MH,14,MUMBAI SUBURBAN,FURNACE OIL/TDO,43477.83272,MH21,1050,I&CMH21,16100,WZ,WEST,MH21,2024-2025,HPCL,MAR,6459.909152,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,MUMBAI CITY,FO,HPCL,PSU,MH,14,MUMBAI CITY,FURNACE OIL/TDO,71693.75256,MH20,1050,I&CMH20,16100,WZ,WEST,MH20,2024-2025,HPCL,MAR,67.96,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,PALGHAR,FO,HPCL,PSU,MH,14,PALGHAR,FURNACE OIL/TDO,690.39,MH01,1050,I&CMH01,16100,WZ,WEST,MH01,2024-2025,HPCL,MAR,61.42,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,THANA,FO,IOCL,PSU,MH,14,THANA,FURNACE OIL/TDO,81.23200307,MH48,1060,I&CMH48,16100,WZ,WEST,MH48,2024-2025,IOCL,MAR,0,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,RAIGAD,FO,IOCL,PSU,MH,14,RAIGAD,FURNACE OIL/TDO,11983.90117,MH24,1060,I&CMH24,16100,WZ,WEST,MH24,2024-2025,IOCL,MAR,898.6900422,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,MUMBAI CITY,FO,IOCL,PSU,MH,14,MUMBAI CITY,FURNACE OIL/TDO,418.5350058,MH20,1060,I&CMH20,16100,WZ,WEST,MH20,2024-2025,IOCL,MAR,46.39500192,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,PALGHAR,FO,IOCL,PSU,MH,14,PALGHAR,FURNACE OIL/TDO,89.71900422,MH01,1060,I&CMH01,16100,WZ,WEST,MH01,2024-2025,IOCL,MAR,9.25,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,THANA,FO,BPCL,PSU,MH,14,THANA,FURNACE OIL/TDO,2515.947573,MH48,1020,I&CMH48,16100,WZ,WEST,MH48,2024-2025,BPCL,MAR,327.0192824,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,RAIGAD,FO,BPCL,PSU,MH,14,RAIGAD,FURNACE OIL/TDO,8570.534325,MH24,1020,I&CMH24,16100,WZ,WEST,MH24,2024-2025,BPCL,MAR,332.4617901,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,MUMBAI SUBURBAN,FO,BPCL,PSU,MH,14,MUMBAI SUBURBAN,FURNACE OIL/TDO,1325.738306,MH21,1020,I&CMH21,16100,WZ,WEST,MH21,2024-2025,BPCL,MAR,176.1066865,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,O,I&C,MAHARASHTRA,MPSU,MUMBAI CITY,FO,BPCL,PSU,MH,14,MUMBAI CITY,FURNACE OIL/TDO,25.13486186,MH20,1020,I&CMH20,16100,WZ,WEST,MH20,2024-2025,BPCL,MAR,0,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,MUMBAI CITY,FO,BPCL,PSU,MH,14,MUMBAI CITY,FURNACE OIL/TDO,241002.0267,MH20,1020,I&CMH20,16100,WZ,WEST,MH20,2024-2025,BPCL,MAR,25933.27994,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,,I&C,MAHARASHTRA,MPSU,PALGHAR,FO,BPCL,PSU,MH,14,PALGHAR,FURNACE OIL/TDO,7582.668515,MH01,1020,I&CMH01,16100,WZ,WEST,MH01,2024-2025,BPCL,MAR,408.9245012,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
FO,O,I&C,MAHARASHTRA,MPSU,MUMBAI SUBURBAN,FO,BPCL,PSU,MH,14,MUMBAI SUBURBAN,FURNACE OIL 380,18036.65404,MH21,1020,I&CMH21,16122,WZ,WEST,MH21,2024-2025,BPCL,MAR,654.3671709,PSU,FO,FO,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,PALGHAR,LSHS,IOCL,PSU,MH,14,PALGHAR,HHS/LSHS,3314.82,MH01,1060,I&CMH01,16200,WZ,WEST,MH01,2024-2025,IOCL,MAR,83.46,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,MUMBAI CITY,LSHS,IOCL,PSU,MH,14,MUMBAI CITY,HHS/LSHS,47.03,MH20,1060,I&CMH20,16200,WZ,WEST,MH20,2024-2025,IOCL,MAR,0,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,THANA,LSHS,IOCL,PSU,MH,14,THANA,HHS/LSHS,8578.46,MH48,1060,I&CMH48,16200,WZ,WEST,MH48,2024-2025,IOCL,MAR,742.23,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,THANA,LSHS,HPCL,PSU,MH,14,THANA,HHS/LSHS,5391.333,MH48,1050,I&CMH48,16200,WZ,WEST,MH48,2024-2025,HPCL,MAR,712.823,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,RAIGAD,LSHS,HPCL,PSU,MH,14,RAIGAD,HHS/LSHS,845.58,MH24,1050,I&CMH24,16200,WZ,WEST,MH24,2024-2025,HPCL,MAR,22.38,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,MUMBAI CITY,LSHS,HPCL,PSU,MH,14,MUMBAI CITY,HHS/LSHS,1910.33,MH20,1050,I&CMH20,16200,WZ,WEST,MH20,2024-2025,HPCL,MAR,67.65,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,PALGHAR,LSHS,HPCL,PSU,MH,14,PALGHAR,HHS/LSHS,2681.39,MH01,1050,I&CMH01,16200,WZ,WEST,MH01,2024-2025,HPCL,MAR,316.43,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,PVT,THANA,LSHS,RIL,PVT,MH,14,THANA,HHS/LSHS,2178.579,MH48,1130,I&CMH48,16200,WZ,WEST,MH48,2024-2025,RIL,MAR,193.51,PVT,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,PVT,MUMBAI CITY,LSHS,RIL,PVT,MH,14,MUMBAI CITY,HHS/LSHS,823.792,MH20,1130,I&CMH20,16200,WZ,WEST,MH20,2024-2025,RIL,MAR,0,PVT,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,RAIGAD,LSHS,IOCL,PSU,MH,14,RAIGAD,HHS/LSHS,6235.07,MH24,1060,I&CMH24,16200,WZ,WEST,MH24,2024-2025,IOCL,MAR,673.76,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,THANA,LSHS,BPCL,PSU,MH,14,THANA,HHS/LSHS,4726.21,MH48,1020,I&CMH48,16200,WZ,WEST,MH48,2024-2025,BPCL,MAR,192.65,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,RAIGAD,LSHS,BPCL,PSU,MH,14,RAIGAD,HHS/LSHS,19836.03,MH24,1020,I&CMH24,16200,WZ,WEST,MH24,2024-2025,BPCL,MAR,1172.68,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,MUMBAI CITY,LSHS,BPCL,PSU,MH,14,MUMBAI CITY,HHS/LSHS,5633.12,MH20,1020,I&CMH20,16200,WZ,WEST,MH20,2024-2025,BPCL,MAR,121.96,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LSHS,,I&C,MAHARASHTRA,MPSU,PALGHAR,LSHS,BPCL,PSU,MH,14,PALGHAR,HHS/LSHS,638.65,MH01,1020,I&CMH01,16200,WZ,WEST,MH01,2024-2025,BPCL,MAR,35.23,PSU,LSHS,LSHS,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
C B F S,,I&C,MAHARASHTRA,MPSU,MUMBAI CITY,C B F S,HPCL,PSU,MH,14,MUMBAI CITY,C B F S,992.59,MH20,1050,I&CMH20,16300,WZ,WEST,MH20,2024-2025,HPCL,MAR,384.44,PSU,C B F S,C B F S,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
C B F S,,I&C,MAHARASHTRA,PVT,RAIGAD,C B F S,RIL,PVT,MH,14,RAIGAD,C B F S,10262.96,MH24,1130,I&CMH24,16300,WZ,WEST,MH24,2024-2025,RIL,MAR,4497.83,PVT,C B F S,C B F S,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,O,LUBES,MAHARASHTRA,MPSU,THANA,LUBES,HPCL,PSU,MH,14,THANA,AUTOMOTIVE LUBES,0.9990789946,MH48,1050,LUBESMH48,17000,WZ,WEST,MH48,2024-2025,HPCL,MAR,0,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,MAHARASHTRA,MPSU,THANA,LUBES,HPCL,PSU,MH,14,THANA,AUTOMOTIVE LUBES,5210.469915,MH48,1050,LUBESMH48,17000,WZ,WEST,MH48,2024-2025,HPCL,MAR,581.6956311,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,O,LUBES,MAHARASHTRA,MPSU,RAIGAD,LUBES,HPCL,PSU,MH,14,RAIGAD,AUTOMOTIVE LUBES,1.155163375,MH24,1050,LUBESMH24,17000,WZ,WEST,MH24,2024-2025,HPCL,MAR,0.4444964093,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,MAHARASHTRA,MPSU,RAIGAD,LUBES,HPCL,PSU,MH,14,RAIGAD,AUTOMOTIVE LUBES,4905.503672,MH24,1050,LUBESMH24,17000,WZ,WEST,MH24,2024-2025,HPCL,MAR,624.762754,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,MAHARASHTRA,MPSU,MUMBAI SUBURBAN,LUBES,HPCL,PSU,MH,14,MUMBAI SUBURBAN,AUTOMOTIVE LUBES,784.3352415,MH21,1050,LUBESMH21,17000,WZ,WEST,MH21,2024-2025,HPCL,MAR,144.6935242,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,O,LUBES,MAHARASHTRA,MPSU,MUMBAI CITY,LUBES,HPCL,PSU,MH,14,MUMBAI CITY,AUTOMOTIVE LUBES,0.3008070018,MH20,1050,LUBESMH20,17000,WZ,WEST,MH20,2024-2025,HPCL,MAR,0.04943895871,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,MAHARASHTRA,MPSU,MUMBAI CITY,LUBES,HPCL,PSU,MH,14,MUMBAI CITY,AUTOMOTIVE LUBES,628.5665907,MH20,1050,LUBESMH20,17000,WZ,WEST,MH20,2024-2025,HPCL,MAR,79.81661131,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,MAHARASHTRA,MPSU,PALGHAR,LUBES,HPCL,PSU,MH,14,PALGHAR,AUTOMOTIVE LUBES,144.403482,MH01,1050,LUBESMH01,17000,WZ,WEST,MH01,2024-2025,HPCL,MAR,48.53546589,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,DADRA & NAGAR HAVELI AND DAMAN & DIU,MPSU,DAMAN,LUBES,HPCL,PSU,DU,14,DAMAN,AUTOMOTIVE LUBES,21.01166607,DU02,1050,LUBESDU02,17000,NWZ,WEST,DU02,2024-2025,HPCL,MAR,7.262563734,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,DADRA & NAGAR HAVELI AND DAMAN & DIU,MPSU,DADRA & NAGAR HAVELI,LUBES,HPCL,PSU,DU,14,DADRA & NAGAR HAVELI,AUTOMOTIVE LUBES,184.2452558,DU01,1050,LUBESDU01,17000,NWZ,WEST,DU01,2024-2025,HPCL,MAR,31.55793986,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,MAHARASHTRA,MPSU,RAIGAD,LUBES,IOCL,PSU,MH,14,RAIGAD,AUTOMOTIVE LUBES,871.1480251,MH24,1060,LUBESMH24,17000,WZ,WEST,MH24,2024-2025,IOCL,MAR,84.77099641,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,MAHARASHTRA,MPSU,MUMBAI CITY,LUBES,IOCL,PSU,MH,14,MUMBAI CITY,AUTOMOTIVE LUBES,372.4889946,MH20,1060,LUBESMH20,17000,WZ,WEST,MH20,2024-2025,IOCL,MAR,181.469991,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,MAHARASHTRA,MPSU,PALGHAR,LUBES,IOCL,PSU,MH,14,PALGHAR,AUTOMOTIVE LUBES,4.592998205,MH01,1060,LUBESMH01,17000,WZ,WEST,MH01,2024-2025,IOCL,MAR,2.144003591,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,O,LUBES,DADRA & NAGAR HAVELI AND DAMAN & DIU,MPSU,DADRA & NAGAR HAVELI,LUBES,IOCL,PSU,DU,14,DADRA & NAGAR HAVELI,AUTOMOTIVE LUBES,0.06283662478,DU01,1060,LUBESDU01,17000,NWZ,WEST,DU01,2024-2025,IOCL,MAR,0,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,DADRA & NAGAR HAVELI AND DAMAN & DIU,MPSU,DADRA & NAGAR HAVELI,LUBES,IOCL,PSU,DU,14,DADRA & NAGAR HAVELI,AUTOMOTIVE LUBES,65.29598743,DU01,1060,LUBESDU01,17000,NWZ,WEST,DU01,2024-2025,IOCL,MAR,10.565,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,DADRA & NAGAR HAVELI AND DAMAN & DIU,MPSU,DAMAN,LUBES,IOCL,PSU,DU,14,DAMAN,AUTOMOTIVE LUBES,38.02603232,DU02,1060,LUBESDU02,17000,NWZ,WEST,DU02,2024-2025,IOCL,MAR,4.949003591,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
LUBES,,LUBES,MAHARASHTRA,MPSU,MUMBAI SUBURBAN,LUBES,IOCL,PSU,MH,14,MUMBAI SUBURBAN,AUTOMOTIVE LUBES,4068.358968,MH21,1060,LUBESMH21,17000,WZ,WEST,MH21,2024-2025,IOCL,MAR,476.7929982,PSU,LUBES,LUBES,,2025-08-23 14:55:28,2025-08-23 14:55:28,MUMBAI
